cowcode,stateabb,statename,relevance,from,to,group,size,status,warid,warid2,groupid,cowgroupid
775,MYA,Myanmar,Yes,1958,1958,Chinese,0.03,DISCRIMINATED,,,3000,77503000
775,MYA,Myanmar,Yes,1958,1958,Zomis (Chins),0.021,DISCRIMINATED,,,11000,77511000
775,MYA,Myanmar,Yes,1958,1958,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000
775,MYA,Myanmar,Yes,1958,1958,Buddhist Arakanese,0.02,POWERLESS,12500,,2000,77502000
775,MYA,Myanmar,Yes,1958,1958,Mons,0.02,POWERLESS,12600,,7000,77507000
775,MYA,Myanmar,Yes,1958,1958,Indians,0.02,DISCRIMINATED,,,4000,77504000
775,MYA,Myanmar,Yes,1958,1958,Kachins,0.015,JUNIOR PARTNER,,,5000,77505000
775,MYA,Myanmar,Yes,1958,1958,Wa,0.002,POWERLESS,,,10000,77510000
775,MYA,Myanmar,Yes,1959,1959,Bamar (Barman),0.68,DOMINANT,,,1000,77501000
775,MYA,Myanmar,Yes,1959,1959,Shan,0.085,DISCRIMINATED,,,9000,77509000
775,MYA,Myanmar,Yes,1959,1959,Kayin (Karens),0.07,SEPARATIST AUTONOMY,12300,,6000,77506000
775,MYA,Myanmar,Yes,1959,1959,Chinese,0.03,DISCRIMINATED,,,3000,77503000
775,MYA,Myanmar,Yes,1959,1959,Zomis (Chins),0.021,DISCRIMINATED,,,11000,77511000
775,MYA,Myanmar,Yes,1959,1959,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000
775,MYA,Myanmar,Yes,1959,1959,Indians,0.02,DISCRIMINATED,,,4000,77504000
775,MYA,Myanmar,Yes,1959,1959,Buddhist Arakanese,0.02,POWERLESS,12500,,2000,77502000
775,MYA,Myanmar,Yes,1959,1959,Mons,0.02,POWERLESS,12600,,7000,77507000
775,MYA,Myanmar,Yes,1959,1959,Kachins,0.015,DISCRIMINATED,,,5000,77505000
775,MYA,Myanmar,Yes,1959,1959,Wa,0.002,POWERLESS,,,10000,77510000
775,MYA,Myanmar,Yes,1960,1960,Bamar (Barman),0.68,DOMINANT,,,1000,77501000
775,MYA,Myanmar,Yes,1960,1960,Shan,0.085,POWERLESS,16700,,9000,77509000
775,MYA,Myanmar,Yes,1960,1960,Kayin (Karens),0.07,SEPARATIST AUTONOMY,12300,,6000,77506000
775,MYA,Myanmar,Yes,1960,1960,Chinese,0.03,DISCRIMINATED,,,3000,77503000
775,MYA,Myanmar,Yes,1960,1960,Zomis (Chins),0.021,DISCRIMINATED,,,11000,77511000
775,MYA,Myanmar,Yes,1960,1960,Mons,0.02,SEPARATIST AUTONOMY,12600,,7000,77507000
775,MYA,Myanmar,Yes,1960,1960,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000
775,MYA,Myanmar,Yes,1960,1960,Indians,0.02,DISCRIMINATED,,,4000,77504000
775,MYA,Myanmar,Yes,1960,1960,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000
775,MYA,Myanmar,Yes,1960,1960,Kachins,0.015,DISCRIMINATED,,,5000,77505000
775,MYA,Myanmar,Yes,1960,1960,Wa,0.002,POWERLESS,,,10000,77510000
775,MYA,Myanmar,Yes,1961,1989,Bamar (Barman),0.68,DOMINANT,,,1000,77501000
775,MYA,Myanmar,Yes,1961,1989,Shan,0.085,SEPARATIST AUTONOMY,16700,,9000,77509000
775,MYA,Myanmar,Yes,1961,1989,Kayin (Karens),0.07,SEPARATIST AUTONOMY,12300,,6000,77506000
775,MYA,Myanmar,Yes,1961,1989,Chinese,0.03,DISCRIMINATED,,,3000,77503000
775,MYA,Myanmar,Yes,1961,1989,Zomis (Chins),0.021,SEPARATIST AUTONOMY,,,11000,77511000
775,MYA,Myanmar,Yes,1961,1989,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000
775,MYA,Myanmar,Yes,1961,1989,Indians,0.02,DISCRIMINATED,,,4000,77504000
775,MYA,Myanmar,Yes,1961,1989,Mons,0.02,SEPARATIST AUTONOMY,12600,,7000,77507000
775,MYA,Myanmar,Yes,1961,1989,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000
775,MYA,Myanmar,Yes,1961,1989,Kachins,0.015,REGIONAL AUTONOMY,13401,,5000,77505000
775,MYA,Myanmar,Yes,1961,1989,Wa,0.002,POWERLESS,,,10000,77510000
775,MYA,Myanmar,Yes,1990,2005,Bamar (Barman),0.68,DOMINANT,,,1000,77501000
775,MYA,Myanmar,Yes,1990,2005,Shan,0.085,SEPARATIST AUTONOMY,16700,,9000,77509000
775,MYA,Myanmar,Yes,1990,2005,Kayin (Karens),0.07,SEPARATIST AUTONOMY,12300,15601,6000,77506000
775,MYA,Myanmar,Yes,1990,2005,Chinese,0.03,DISCRIMINATED,,,3000,77503000
775,MYA,Myanmar,Yes,1990,2005,Zomis (Chins),0.021,SEPARATIST AUTONOMY,,,11000,77511000
775,MYA,Myanmar,Yes,1990,2005,Muslim Arakanese,0.02,SEPARATIST AUTONOMY,12500,,8000,77508000
775,MYA,Myanmar,Yes,1990,2005,Mons,0.02,SEPARATIST AUTONOMY,12601,,7000,77507000
775,MYA,Myanmar,Yes,1990,2005,Indians,0.02,DISCRIMINATED,,,4000,77504000
775,MYA,Myanmar,Yes,1990,2005,Buddhist Arakanese,0.02,SEPARATIST AUTONOMY,12500,,2000,77502000
775,MYA,Myanmar,Yes,1990,2005,Kachins,0.015,SEPARATIST AUTONOMY,13401,,5000,77505000
775,MYA,Myanmar,Yes,1990,2005,Wa,0.002,REGIONAL AUTONOMY,33200,,10000,77510000
780,SRI,Sri Lanka,Yes,1948,1955,Sinhalese,0.7,DOMINANT,,,3000,78003000
780,SRI,Sri Lanka,Yes,1948,1955,Indian Tamils,0.12,DISCRIMINATED,,,1000,78001000
780,SRI,Sri Lanka,Yes,1948,1955,Sri Lankan Tamils,0.11,POWERLESS,,,4000,78004000
780,SRI,Sri Lanka,Yes,1948,1955,Moors (Muslims),0.06,POWERLESS,,,2000,78002000
780,SRI,Sri Lanka,Yes,1956,1963,Sinhalese,0.27,DOMINANT,,,3000,78003000
780,SRI,Sri Lanka,Yes,1956,1963,Indian Tamils,0.12,DISCRIMINATED,,,1000,78001000
780,SRI,Sri Lanka,Yes,1956,1963,Sri Lankan Tamils,0.11,DISCRIMINATED,,,4000,78004000
780,SRI,Sri Lanka,Yes,1956,1963,Moors (Muslims),0.06,DISCRIMINATED,,,2000,78002000
780,SRI,Sri Lanka,Yes,1964,1983,Sinhalese,0.7,DOMINANT,,,3000,78003000
780,SRI,Sri Lanka,Yes,1964,1983,Indian Tamils,0.12,POWERLESS,,,1000,78001000
780,SRI,Sri Lanka,Yes,1964,1983,Sri Lankan Tamils,0.11,DISCRIMINATED,25800,,4000,78004000
780,SRI,Sri Lanka,Yes,1964,1983,Moors (Muslims),0.06,DISCRIMINATED,,,2000,78002000
780,SRI,Sri Lanka,Yes,1984,1984,Sinhalese,0.7,DOMINANT,,,3000,78003000
780,SRI,Sri Lanka,Yes,1984,1984,Indian Tamils,0.12,POWERLESS,,,1000,78001000
780,SRI,Sri Lanka,Yes,1984,1984,Sri Lankan Tamils,0.11,SEPARATIST AUTONOMY,25800,,4000,78004000
780,SRI,Sri Lanka,Yes,1984,1984,Moors (Muslims),0.06,DISCRIMINATED,,,2000,78002000
780,SRI,Sri Lanka,Yes,1985,1986,Sinhalese,0.7,SENIOR PARTNER,,,3000,78003000
780,SRI,Sri Lanka,Yes,1985,1986,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000
780,SRI,Sri Lanka,Yes,1985,1986,Sri Lankan Tamils,0.11,SEPARATIST AUTONOMY,25800,,4000,78004000
780,SRI,Sri Lanka,Yes,1985,1986,Moors (Muslims),0.06,DISCRIMINATED,,,2000,78002000
780,SRI,Sri Lanka,Yes,1987,1987,Sinhalese,0.7,SENIOR PARTNER,,,3000,78003000
780,SRI,Sri Lanka,Yes,1987,1987,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000
780,SRI,Sri Lanka,Yes,1987,1987,Sri Lankan Tamils,0.11,REGIONAL AUTONOMY,25800,,4000,78004000
780,SRI,Sri Lanka,Yes,1987,1987,Moors (Muslims),0.06,DISCRIMINATED,,,2000,78002000
780,SRI,Sri Lanka,Yes,1988,2005,Sinhalese,0.7,SENIOR PARTNER,,,3000,78003000
780,SRI,Sri Lanka,Yes,1988,2005,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000
780,SRI,Sri Lanka,Yes,1988,2005,Sri Lankan Tamils,0.11,REGIONAL AUTONOMY,25800,,4000,78004000
780,SRI,Sri Lanka,Yes,1988,2005,Moors (Muslims),0.06,JUNIOR PARTNER,,,2000,78002000
790,NEP,Nepal,Yes,1946,1950,Madhesi,0.31,POWERLESS,,,4000,79004000
790,NEP,Nepal,Yes,1946,1950,Ethnic communities (later Adivasi/Janajati),0.28,POWERLESS,,,2000,79002000
790,NEP,Nepal,Yes,1946,1950,Hill Brahmins/Chetri excl. Thakuri,0.27,POWERLESS,,,3000,79003000
790,NEP,Nepal,Yes,1946,1950,Dalits both Hill & Tarai,0.09,DISCRIMINATED,,,1000,79001000
790,NEP,Nepal,Yes,1946,1950,Rana/Thakuri,0.05,MONOPOLY,,,5000,79005000
790,NEP,Nepal,Yes,1951,1959,Hill Brahmins/Chetri excl. Thakuri,0.32,SENIOR PARTNER,,,3000,79003000
790,NEP,Nepal,Yes,1951,1959,Madhesi,0.31,JUNIOR PARTNER,,,4000,79004000
790,NEP,Nepal,Yes,1951,1959,Ethnic communities (later Adivasi/Janajati),0.28,JUNIOR PARTNER,,,2000,79002000
790,NEP,Nepal,Yes,1951,1959,Dalits both Hill & Tarai,0.09,DISCRIMINATED,,,1000,79001000
790,NEP,Nepal,Yes,1960,1989,Hill Brahmins/Chetri excl. Thakuri,0.32,DOMINANT,,,3000,79003000
790,NEP,Nepal,Yes,1960,1989,Madhesi,0.31,POWERLESS,,,4000,79004000
790,NEP,Nepal,Yes,1960,1989,Ethnic communities (later Adivasi/Janajati),0.28,POWERLESS,,,2000,79002000
790,NEP,Nepal,Yes,1960,1989,Dalits both Hill & Tarai,0.09,DISCRIMINATED,,,1000,79001000
790,NEP,Nepal,Yes,1990,2005,Hill Brahmins/Chetri excl. Thakuri,0.32,SENIOR PARTNER,,,3000,79003000
790,NEP,Nepal,Yes,1990,2005,Madhesi,0.31,JUNIOR PARTNER,,,4000,79004000
790,NEP,Nepal,Yes,1990,2005,Ethnic communities (later Adivasi/Janajati),0.28,JUNIOR PARTNER,,,2000,79002000
790,NEP,Nepal,Yes,1990,2005,Dalits both Hill & Tarai,0.09,DISCRIMINATED,,,1000,79001000
800,THI,Thailand,Yes,1946,1952,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1946,1952,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1946,1952,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1946,1952,Chinese,0.14,DISCRIMINATED,,,4000,80004000
800,THI,Thailand,Yes,1946,1952,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1953,1965,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1953,1965,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1953,1965,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1953,1965,Chinese,0.14,POWERLESS,,,4000,80004000
800,THI,Thailand,Yes,1953,1965,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1966,1971,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1966,1971,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1966,1971,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1966,1971,Chinese,0.14,POWERLESS,,,4000,80004000
800,THI,Thailand,Yes,1966,1971,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1972,1973,Thai,0.74,SENIOR PARTNER,,,3000,80003000
800,THI,Thailand,Yes,1972,1973,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1972,1973,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1972,1973,Chinese,0.14,JUNIOR PARTNER,,,4000,80004000
800,THI,Thailand,Yes,1972,1973,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1974,1976,Thai,0.74,SENIOR PARTNER,,,3000,80003000
800,THI,Thailand,Yes,1974,1976,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1974,1976,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1974,1976,Chinese,0.14,JUNIOR PARTNER,,,4000,80004000
800,THI,Thailand,Yes,1974,1976,Other Hill Tribes,0.005,IRRELEVANT,,,5100,80005100
800,THI,Thailand,Yes,1974,1976,Hmong,0.005,DISCRIMINATED,,,5200,80005200
800,THI,Thailand,Yes,1977,1979,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1977,1979,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1977,1979,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1977,1979,Chinese,0.14,IRRELEVANT,,,4000,80004000
800,THI,Thailand,Yes,1977,1979,Other Hill Tribes,0.005,IRRELEVANT,,,5100,80005100
800,THI,Thailand,Yes,1977,1979,Hmong,0.005,DISCRIMINATED,,,5200,80005200
800,THI,Thailand,Yes,1980,1983,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1980,1983,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1980,1983,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1980,1983,Chinese,0.14,IRRELEVANT,,,4000,80004000
800,THI,Thailand,Yes,1980,1983,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1984,1998,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1984,1998,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1984,1998,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1984,1998,Chinese,0.14,IRRELEVANT,,,4000,80004000
800,THI,Thailand,Yes,1984,1998,Hill Tribes,0.01,IRRELEVANT,,,5000,80005000
800,THI,Thailand,Yes,1999,2001,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,1999,2001,Malay Muslims,0.035,REGIONAL AUTONOMY,,,1000,80001000
800,THI,Thailand,Yes,1999,2001,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,1999,2001,Chinese,0.14,IRRELEVANT,,,4000,80004000
800,THI,Thailand,Yes,1999,2001,Hill Tribes,0.01,POWERLESS,,,5000,80005000
800,THI,Thailand,Yes,2002,2005,Thai,0.74,DOMINANT,,,3000,80003000
800,THI,Thailand,Yes,2002,2005,Malay Muslims,0.035,REGIONAL AUTONOMY,34000,,1000,80001000
800,THI,Thailand,Yes,2002,2005,Shan,0.005,POWERLESS,,,2000,80002000
800,THI,Thailand,Yes,2002,2005,Chinese,0.14,IRRELEVANT,,,4000,80004000
800,THI,Thailand,Yes,2002,2005,Hill Tribes,0.01,POWERLESS,,,5000,80005000
811,CAM,Cambodia,Yes,1953,1969,Khmer,0.795,SENIOR PARTNER,,,3000,81103000
811,CAM,Cambodia,Yes,1953,1969,Chinese,0.075,JUNIOR PARTNER,,,2000,81102000
811,CAM,Cambodia,Yes,1953,1969,Cham and Malays,0.035,JUNIOR PARTNER,,,1000,81101000
811,CAM,Cambodia,Yes,1953,1969,Khmer Loei (incl. Kui),0.015,DISCRIMINATED,,,5000,81105000
811,CAM,Cambodia,Yes,1953,1969,Lao and Siamese,0.01,POWERLESS,,,7000,81107000
811,CAM,Cambodia,Yes,1970,1974,Khmer,0.84,SENIOR PARTNER,,,3000,81103000
811,CAM,Cambodia,Yes,1970,1974,Chinese,0.07,JUNIOR PARTNER,,,2000,81102000
811,CAM,Cambodia,Yes,1970,1974,Cham and Malays,0.035,JUNIOR PARTNER,,,1000,81101000
811,CAM,Cambodia,Yes,1970,1974,Khmer Loei (incl. Kui),0.01,DISCRIMINATED,,,5000,81105000
811,CAM,Cambodia,Yes,1970,1974,Lao and Siamese,0.01,DISCRIMINATED,,,7000,81107000
811,CAM,Cambodia,Yes,1975,1978,Khmer,0.91,SENIOR PARTNER,,,3000,81103000
811,CAM,Cambodia,Yes,1975,1978,Chinese,0.04,IRRELEVANT,,,2000,81102000
811,CAM,Cambodia,Yes,1975,1978,Cham and Malays,0.025,DISCRIMINATED,,,1000,81101000
811,CAM,Cambodia,Yes,1975,1978,Lao and Siamese,0.01,DISCRIMINATED,,,7000,81107000
811,CAM,Cambodia,Yes,1975,1978,Khmer Loei (incl. Kui),0.01,JUNIOR PARTNER,,,5000,81105000
811,CAM,Cambodia,Yes,1979,2005,Khmer,0.88,SENIOR PARTNER,,,3000,81103000
811,CAM,Cambodia,Yes,1979,2005,Cham and Malays,0.035,JUNIOR PARTNER,,,1000,81101000
811,CAM,Cambodia,Yes,1979,2005,Chinese,0.02,POWERLESS,,,2000,81102000
811,CAM,Cambodia,Yes,1979,2005,Khmer Loei (incl. Kui),0.01,POWERLESS,,,5000,81105000
811,CAM,Cambodia,Yes,1979,2005,Lao and Siamese,0.005,REGIONAL AUTONOMY,,,7000,81107000
812,LAO,Laos,Yes,1953,1974,Lao (incl. Phuan),0.45,SENIOR PARTNER,,,3000,81203000
812,LAO,Laos,Yes,1953,1974,Other Lao Thoeng,0.12,POWERLESS,,,5000,81205000
812,LAO,Laos,Yes,1953,1974,Khmu,0.12,REGIONAL AUTONOMY,,,2000,81202000
812,LAO,Laos,Yes,1953,1974,"Phuthai (incl. White, Black and White Tai)",0.1,REGIONAL AUTONOMY,,,6000,81206000
812,LAO,Laos,Yes,1953,1974,Hmong,0.1,JUNIOR PARTNER,,,1000,81201000
812,LAO,Laos,Yes,1953,1974,Tai Lü and Tai Yuan,0.04,REGIONAL AUTONOMY,,,7000,81207000
812,LAO,Laos,Yes,1953,1974,Other Lao Sung,0.03,REGIONAL AUTONOMY,,,4000,81204000
812,LAO,Laos,Yes,1953,1974,Yao,0.005,JUNIOR PARTNER,,,8000,81208000
812,LAO,Laos,Yes,1975,1986,Lao (incl. Phuan),0.51,SENIOR PARTNER,,,3000,81203000
812,LAO,Laos,Yes,1975,1986,Other Lao Thoeng,0.12,JUNIOR PARTNER,,,5000,81205000
812,LAO,Laos,Yes,1975,1986,Khmu,0.11,JUNIOR PARTNER,,,2000,81202000
812,LAO,Laos,Yes,1975,1986,"Phuthai (incl. White, Black and White Tai)",0.103,JUNIOR PARTNER,,,6000,81206000
812,LAO,Laos,Yes,1975,1986,Hmong,0.069,JUNIOR PARTNER,,,1000,81201000
812,LAO,Laos,Yes,1975,1986,Tai Lü and Tai Yuan,0.032,JUNIOR PARTNER,,,7000,81207000
812,LAO,Laos,Yes,1975,1986,Other Lao Sung,0.027,POWERLESS,,,4000,81204000
812,LAO,Laos,Yes,1975,1986,Yao,0.005,POWERLESS,,,8000,81208000
812,LAO,Laos,Yes,1987,2005,Lao (incl. Phuan),0.51,SENIOR PARTNER,,,3000,81203000
812,LAO,Laos,Yes,1987,2005,Other Lao Thoeng,0.12,REGIONAL AUTONOMY,,,5000,81205000
812,LAO,Laos,Yes,1987,2005,Khmu,0.11,REGIONAL AUTONOMY,,,2000,81202000
812,LAO,Laos,Yes,1987,2005,"Phuthai (incl. White, Black and White Tai)",0.103,REGIONAL AUTONOMY,,,6000,81206000
812,LAO,Laos,Yes,1987,2005,Hmong,0.069,JUNIOR PARTNER,16502,,1000,81201000
812,LAO,Laos,Yes,1987,2005,Tai Lü and Tai Yuan,0.032,REGIONAL AUTONOMY,,,7000,81207000
812,LAO,Laos,Yes,1987,2005,Other Lao Sung,0.027,REGIONAL AUTONOMY,,,4000,81204000
812,LAO,Laos,Yes,1987,2005,Yao,0.005,REGIONAL AUTONOMY,,,8000,81208000
816,DRV,Vietnam,Yes,1954,1974,Kinh (Vietnamese),0.781,DOMINANT,,,2000,81602000
816,DRV,Vietnam,Yes,1954,1974,Tay,0.018,IRRELEVANT,,,17000,81617000
816,DRV,Vietnam,Yes,1954,1974,Thai,0.016,IRRELEVANT,,,18000,81618000
816,DRV,Vietnam,Yes,1954,1974,Muong,0.014,IRRELEVANT,,,15000,81615000
816,DRV,Vietnam,Yes,1954,1974,Khmer,0.013,IRRELEVANT,,,13000,81613000
816,DRV,Vietnam,Yes,1954,1974,Nung,0.01,IRRELEVANT,,,16000,81616000
816,DRV,Vietnam,Yes,1954,1974,Hoa (Chinese),0.01,REGIONAL AUTONOMY,,,1000,81601000
816,DRV,Vietnam,Yes,1954,1974,Hmong,0.009,IRRELEVANT,,,11000,81611000
816,DRV,Vietnam,Yes,1954,1974,Dao,0.007,IRRELEVANT,,,3000,81603000
816,DRV,Vietnam,Yes,1954,1974,Gia Rai,0.004,IRRELEVANT,,,10000,81610000
816,DRV,Vietnam,Yes,1975,1978,Kinh (Vietnamese),0.781,DOMINANT,,,2000,81602000
816,DRV,Vietnam,Yes,1975,1978,Tay,0.018,DISCRIMINATED,,,17000,81617000
816,DRV,Vietnam,Yes,1975,1978,Thai,0.016,DISCRIMINATED,,,18000,81618000
816,DRV,Vietnam,Yes,1975,1978,Muong,0.014,DISCRIMINATED,,,15000,81615000
816,DRV,Vietnam,Yes,1975,1978,Khmer,0.013,DISCRIMINATED,,,13000,81613000
816,DRV,Vietnam,Yes,1975,1978,Hoa (Chinese),0.01,DISCRIMINATED,,,1000,81601000
816,DRV,Vietnam,Yes,1975,1978,Nung,0.01,DISCRIMINATED,,,16000,81616000
816,DRV,Vietnam,Yes,1975,1978,Hmong,0.009,DISCRIMINATED,,,11000,81611000
816,DRV,Vietnam,Yes,1975,1978,Dao,0.007,DISCRIMINATED,,,3000,81603000
816,DRV,Vietnam,Yes,1975,1978,Gia Rai,0.004,DISCRIMINATED,,,10000,81610000
816,DRV,Vietnam,Yes,1979,2005,Kinh (Vietnamese),0.781,DOMINANT,,,2000,81602000
816,DRV,Vietnam,Yes,1979,2005,Tay,0.018,POWERLESS,,,17000,81617000
816,DRV,Vietnam,Yes,1979,2005,Thai,0.016,POWERLESS,,,18000,81618000
816,DRV,Vietnam,Yes,1979,2005,Muong,0.014,POWERLESS,,,15000,81615000
816,DRV,Vietnam,Yes,1979,2005,Khmer,0.013,POWERLESS,,,13000,81613000
816,DRV,Vietnam,Yes,1979,2005,Hoa (Chinese),0.01,POWERLESS,,,1000,81601000
816,DRV,Vietnam,Yes,1979,2005,Nung,0.01,POWERLESS,,,16000,81616000
816,DRV,Vietnam,Yes,1979,2005,Hmong,0.009,POWERLESS,,,11000,81611000
816,DRV,Vietnam,Yes,1979,2005,Dao,0.007,POWERLESS,,,3000,81603000
816,DRV,Vietnam,Yes,1979,2005,Gia Rai,0.004,POWERLESS,,,10000,81610000
817,RVN,Republic of Vietnam,Yes,1954,1975,Kinh (Vietnamese),0.781,DOMINANT,,,2000,81702000
817,RVN,Republic of Vietnam,Yes,1954,1975,Hoa (Chinese),0.01,REGIONAL AUTONOMY,,,1000,81701000
820,MAL,Malaysia,Yes,1957,2005,Malays,0.577,SENIOR PARTNER,,,5000,82005000
820,MAL,Malaysia,Yes,1957,2005,Chinese,0.254,JUNIOR PARTNER,,,1000,82001000
820,MAL,Malaysia,Yes,1957,2005,East Indians,0.072,JUNIOR PARTNER,,,3000,82003000
820,MAL,Malaysia,Yes,1957,2005,Dayaks,0.03,REGIONAL AUTONOMY,,,2000,82002000
820,MAL,Malaysia,Yes,1957,2005,Kadazans,0.029,REGIONAL AUTONOMY,,,4000,82004000
840,PHI,Philippines,Yes,1946,1970,Christian lowlanders,0.859,MONOPOLY,,,1000,84001000
840,PHI,Philippines,Yes,1946,1970,Indigenous,0.075,IRRELEVANT,,,2000,84002000
840,PHI,Philippines,Yes,1946,1970,Moro,0.051,POWERLESS,21200,,3000,84003000
840,PHI,Philippines,Yes,1946,1970,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000
840,PHI,Philippines,Yes,1971,1985,Christian lowlanders,0.859,DOMINANT,,,1000,84001000
840,PHI,Philippines,Yes,1971,1985,Indigenous,0.075,IRRELEVANT,,,2000,84002000
840,PHI,Philippines,Yes,1971,1985,Moro,0.051,SEPARATIST AUTONOMY,21200,21201,3000,84003000
840,PHI,Philippines,Yes,1971,1985,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000
840,PHI,Philippines,Yes,1986,1988,Christian lowlanders,0.859,DOMINANT,,,1000,84001000
840,PHI,Philippines,Yes,1986,1988,Indigenous,0.075,POWERLESS,,,2000,84002000
840,PHI,Philippines,Yes,1986,1988,Moro,0.051,SEPARATIST AUTONOMY,21201,,3000,84003000
840,PHI,Philippines,Yes,1986,1988,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000
840,PHI,Philippines,Yes,1989,2005,Christian lowlanders,0.859,DOMINANT,,,1000,84001000
840,PHI,Philippines,Yes,1989,2005,Indigenous,0.075,POWERLESS,,,2000,84002000
840,PHI,Philippines,Yes,1989,2005,Moro,0.051,REGIONAL AUTONOMY,21201,,3000,84003000
840,PHI,Philippines,Yes,1989,2005,Sino-Chinese,0.015,DISCRIMINATED,,,4000,84004000
850,INS,Indonesia,Yes,1949,1958,Javanese,0.45,DOMINANT,,,8000,85008000
850,INS,Indonesia,Yes,1949,1958,Sundanese,0.13,REGIONAL AUTONOMY,,,14000,85014000
850,INS,Indonesia,Yes,1949,1958,Madura,0.05,POWERLESS,,,9000,85009000
850,INS,Indonesia,Yes,1949,1958,Minangkabaus,0.03,REGIONAL AUTONOMY,,,12000,85012000
850,INS,Indonesia,Yes,1949,1958,Bataks,0.02,DISCRIMINATED,,,4000,85004000
850,INS,Indonesia,Yes,1949,1958,Chinese (Han),0.02,DISCRIMINATED,,,5000,85005000
850,INS,Indonesia,Yes,1949,1958,Dayak,0.015,REGIONAL AUTONOMY,,,16000,85016000
850,INS,Indonesia,Yes,1949,1958,Achinese,0.01,POWERLESS,,,1000,85001000
850,INS,Indonesia,Yes,1949,1958,Balinese,0.01,REGIONAL AUTONOMY,,,3000,85003000
850,INS,Indonesia,Yes,1949,1958,Madura,0.01,REGIONAL AUTONOMY,,,10000,85010000
850,INS,Indonesia,Yes,1949,1958,Papua,0.007,IRRELEVANT,,,13000,85013000
850,INS,Indonesia,Yes,1949,1958,East Timorese,0.005,IRRELEVANT,,,6000,85006000
850,INS,Indonesia,Yes,1949,1958,Minahasa,0.0047,REGIONAL AUTONOMY,14601,,11000,85011000
850,INS,Indonesia,Yes,1949,1958,Amboinese,0.0039,SEPARATIST AUTONOMY,14000,,2000,85002000
850,INS,Indonesia,Yes,1949,1958,Gorontalos,0.0036,DISCRIMINATED,,,7000,85007000
850,INS,Indonesia,Yes,1949,1958,Ternate,0.0007,REGIONAL AUTONOMY,,,15000,85015000
850,INS,Indonesia,Yes,1959,1962,Javanese,0.45,DOMINANT,,,8000,85008000
850,INS,Indonesia,Yes,1959,1962,Sundanese,0.13,REGIONAL AUTONOMY,,,14000,85014000
